escape;1;nom
radar;1;nom
stop;1;nom
reformulate;1;ver
brasília;1;nr
goiás;1;nr
dourados;1;nr
104;1;num
teachertraining;1;nr
absorb;1;ver
complement;1;nom
restructure;1;ver
curricular;1;nr
grid;1;nom
fulfil;1;ver
robust;1;adj
neabs;1;nr
sociohistorical;1;nr
grind;1;nom
internalize;1;ver
colorism;1;nr
dissemina;1;nr
lab;1;nom
eye;1;nom
depart;1;ver
neurosis;1;nom
gonzalez;1;nr
1983;1;num
2020a;1;nr
repress;1;ver
conceal;1;ver
pragmatic;1;nom
2015a;1;nr
2015b;1;nr
bonfim;1;nr
mandigueiros;1;nr
cordeiro;1;nr
linguistic;1;nr
mandinga;1;nr
muniz;1;nr
proper;1;adj
sc;1;nr
luís;1;nr
ma;1;nom
caregiver;1;nom
vaccinate;1;ver
ren;1;nr
responsibility;1;nom
don_t;1;sw
vaccine;1;nom
neoliberal;1;nom
resonance;1;nom
assis;1;nr
relentless;1;nr
whitewash;1;nom
exploration;1;nom
oeuvre;1;nom
getulino;1;nr
1923;1;num
invisible;1;nom
ink;1;nom
machadian;1;nr
readership;1;nom
dual;1;nom
hostile;1;nom
echo;1;nom
republican;1;nom
intelligible;1;nr
squat;1;adj
careful;1;adj
bear;1;nom
ordinary;1;adj
potency;1;nom
profound;1;adj
chamber;1;nom
deputy;1;nom
occurrence;1;nom
candidacy;1;nom
reelection;1;nom
incumbent;1;nom
credit;1;nom
conditionality;1;nom
interpretative;1;nr
orga;1;nr
nized;1;nr
proximity;1;nom
validation;1;nom
garden;1;nom
fabíola;1;nr
lópez;1;nr
durán;1;nr
apparent;1;nr
costa_s;1;nr
le;1;nr
corbusier;1;nr
visit;1;nom
costa;1;nom
remove;1;nom
categorize;1;ver
fit;1;adj
location;1;nom
nasa;1;nr
letterboxd;1;nr
viewer;1;nom
celebrate;1;ver
though;1;sw
merit;1;nom
maintenance;1;nom
savior;1;nom
league;1;nom
1926;1;num
transcend;1;ver
asylum;1;nom
wall;1;nom
physician;1;nom
antônio;1;nr
pacheco;1;nr
prominent;1;nr
outstanding;1;nr
psychiatric;1;nr
specialty;1;nom
quarter;1;nom
serious;1;sw
march;1;nom
deponent;1;nom
instance;1;nom
shuffle;1;nom
