43
39
37
49
28
39
33
25
49
32
36
41
39
51
21
37
31
40
45
42
47
48
37
33
40
37
29
32
18
41
50
49
38
47
42
37
40
17
36
51
35
30
25
41
35
44
26
33
41
52
34
36
27
52
39
14
29
40
38
29
30
23
39
40
40
37
40
28
39
38
46
48
35
36
35
23
39
52
37
46
35
33
34
28
35
30
41
26
38
36
38
21
24
38
46
31
37
34
37
17
35
49
24
47
24
36
43
11
31
44
37
36
28
50
21
22
35
39
36
34
30
45
33
37
39
44
34
34
15
47
26
37
45
49
50
40
35
33
49
23
31
35
35
21
38
29
38
18
31
46
34
40
46
14
22
46
43
44
49
42
35
38
39
27
25
36
40
29
45
45
38
25
47
37
42
47
43
47
40
38
37
43
34
35
28
25
30
31
42
28
39
20
40
42
33
36
32
20
41
19
38
35
19
50
23
40
39
36
42
16
39
50
38
22
35
44
35
23
20
33
31
42
52
11
47
10
28
46
25
38
33
42
28
47
26
43
20
29
33
49
38
51
34
34
48
33
27
30
27
32
40
49
46
30
42
36
36
22
28
40
38
33
37
26
36
47
42
21
39
19
34
37
24
33
33
31
39
36
24
39
21
36
41
21
26
41
44
44
24
39
39
34
40
34
21
41
35
25
33
17
28
27
26
46
47
37
38
41
31
41
47
36
45
47
30
48
26
29
50
44
49
33
33
20
40
39
35
36
41
39
30
29
41
44
45
40
46
22
45
32
44
48
25
37
13
49
27
34
27
36
29
37
49
30
25
33
32
27
40
37
18
19
39
34
23
32
33
38
39
36
20
36
33
39
36
15
44
41
35
24
37
48
44
49
34
35
36
20
32
36
29
32
49
38
31
45
36
25
33
37
34
45
18
40
41
29
48
45
35
39
20
37
44
30
19
41
42
38
34
40
37
31
26
36
31
39
33
32
27
48
29
29
32
20
28
37
37
36
22
28
44
37
50
12
46
46
32
30
47
45
49
37
33
42
44
34
50
46
48
23
39
42
37
33
30
46
35
27
40
45
38
36
37
42
30
37
38
37
51
35
52
43
24
42
39
33
19
42
38
48
43
41
28
40
37
43
35
28
35
24
42
36
27
26
37
33
27
46
9
50
47
32
37
32
42
35
23
41
36
33
37
48
36
38
35
33
21
46
38
38
32
48
36
39
34
32
31
32
22
29
39
21
35
32
39
41
51
41
14
28
44
36
42
20
38
48
41
35
32
32
34
43
34
45
28
38
44
18
40
37
40
48
19
52
33
40
32
31
36
41
23
42
40
15
29
38
42
35
26
33
43
45
30
40
15
25
37
31
41
26
36
37
19
37
31
42
50
28
41
33
27
48
39
30
35
37
13
37
25
40
52
31
29
36
17
52
32
39
44
30
28
44
28
40
24
36
30
28
30
37
50
42
23
34
35
42
46
39
42
19
39
36
32
27
31
23
34
43
11
40
37
30
33
36
29
27
27
39
14
31
27
52
37
32
35
27
43
44
44
37
47
27
43
28
46
21
30
33
29
22
39
40
47
41
38
12
48
31
26
37
27
33
35
15
46
38
40
30
37
36
24
43
32
39
44
27
36
34
28
25
25
44
49
16
45
42
36
39
38
17
36
37
45
21
36
37
28
36
13
37
34
29
32
32
36
34
38
40
37
45
48
19
50
28
39
36
42
25
40
42
39
20
52
42
40
33
43
32
43
34
30
29
46
37
32
40
41
37
10
52
39
36
28
37
31
37
37
43
47
44
31
21
39
39
32
20
39
30
46
34
15
39
30
37
38
47
27
49
36
47
30
26
50
6
37
33
45
42
38
28
35
35
35
35
46
33
40
35
38
33
29
18
49
35
41
44
37
19
39
46
36
29
39
40
23
41
46
46
46
45
25
38
42
9
35
23
53
19
33
44
41
48
33
49
40
48
35
28
33
47
31
27
31
42
37
39
32
28
46
32
21
50
34
