facility;2;nom
outdoor;2;nr
schoolgirl;2;nom
guarantee;2;nom
gang;2;nom
behavior;2;nom
perpetuate;2;ver
colonisation;2;nom
north;2;nom
micro;2;nom
resume;2;nom
capacity;2;nom
romanticism;2;nom
indianist;2;nr
gonçalves;2;nr
dias;2;nr
alves;2;nr
hope;2;nom
fall;2;nom
interviewee;2;nom
provisional;2;nom
depend;2;ver
société;2;nr
paris;2;nr
janvier;2;nr
dilemma;2;nom
crude;2;adj
poisson;2;nr
significance;2;nom
full;2;adj
spectator;2;nom
digital;2;nom
allegory;2;nom
homogeneous;2;nr
exploratory;2;nr
oeste;2;nr
pará;2;nr
translate;2;ver
paulista;2;nr
documentary;2;nom
originality;2;nom
adapt;2;ver
environment;2;nom
distance;2;nom
fact;2;nom
conflictive;2;nr
cooperation;2;nom
miscegenation;2;nom
unusual;2;nr
embody;2;ver
good;2;adj
spend;2;ver
entire;2;nom
meaningful;2;nr
progress;2;nom
attribution;2;nom
permit;2;nom
unrestricted;2;nr
cite;2;nom
umbanda;2;nr
candomblé;2;nr
pretos;2;nr
velhos;2;nr
corporal;2;nom
prior;2;nom
coexistence;2;nom
inhabitant;2;nom
travitzki;2;nr
launch;2;nom
deny;2;ver
polemic;2;nom
ambivalence;2;nom
instruction;2;nom
problematizes;2;nr
judiciary;2;nom
record;2;nom
culminate;2;ver
bonaparte;2;nr
anthropologist;2;nom
photography;2;nom
sustain;2;ver
documentation;2;nom
display;2;nom
kubota;2;nr
extremely;2;nr
pro;2;nom
natural;2;nom
desirable;2;nom
negotiate;2;ver
gepa;2;nr
collaborate;2;ver
jesus;2;nr
han;2;nr
das;2;nr
phenomenology;2;nr
spiritualism;2;nom
disaster;2;nom
mass;2;nom
flood;2;nom
maranhão;2;nr
processual;2;nr
multivariate;2;nr
impairment;2;nom
reception;2;nom
interracial;2;nr
give;2;nom
negotiation;2;nom
likelihood;2;nom
offend;2;ver
bias;2;nom
surround;2;nom
earn;2;ver
historic;2;nr
characterization;2;nom
backlands;2;nr
circuit;2;nom
manoel;2;nr
luiz;2;nr
prison;2;nom
responsible;2;nr
improve;2;ver
employment;2;nom
tuberculosis;2;nom
objetivo;2;nr
os;2;nom
tratamento;2;nr
estado;2;nr
métodos;2;nr
transversal;2;nr
dados;2;nr
sistema;2;nr
logística;2;nr
para;2;nom
resultados;2;nr
casos;2;nr
notificados;2;nr
foram;2;nom
residir;2;nr
zona;2;nr
menor;2;nr
sexo;2;nr
masculino;2;nr
cor;2;nr
parda;2;nr
determinantes;2;nr
evidenciando;2;nr
por;2;nr
tratamiento;2;nr
estudio;2;nr
del;2;nr
probabilidad;2;nr
implement;2;nom
committee;2;nom
ignore;2;ver
oppresion;2;nr
intense;2;adj
portrait;2;nom
break;2;nom
manifestation;2;nom
soccer;2;nom
narrate;2;ver
mission;2;nom
route;2;nom
negro;2;nr
mpl;2;nr
circle;2;nom
incidence;2;nom
protection;2;nom
rely;2;ver
hustler;2;nom
inquire;2;ver
monolithic;2;nr
formulate;2;ver
meet;2;adj
scarcity;2;nom
multinational;2;nom
democratic;2;nr
decentering;2;nr
miguel;2;nr
calmon;2;nr
landlord;2;nom
leadership;2;nom
broaden;2;ver
ortiz;2;nr
1940s;2;nr
lens;2;nom
interactional;2;nr
facebook;2;nr
performative;2;nr
virtual;2;nr
interpretive;2;nr
pnld;2;nr
correct;2;adj
americas;2;nr
empirically;2;nr
web;2;nom
scopus;2;nr
lilac;2;nom
pubmed;2;nr
indirectly;2;nr
