%%MatrixMarket matrix coordinate integer general
767 5 1
768 5 1
769 5 1
770 5 1
773 5 1
781 5 1
792 5 1
807 5 1
809 5 1
817 5 1
829 5 1
844 5 1
847 5 1
850 5 1
851 5 1
852 5 1
869 5 1
878 5 1
879 5 1
7 6 1
12 6 1
13 6 1
15 6 1
23 6 1
30 6 1
32 6 1
34 6 1
50 6 1
54 6 1
69 6 1
82 6 1
89 6 1
93 6 1
94 6 1
130 6 1
132 6 1
139 6 1
140 6 1
141 6 1
142 6 1
144 6 1
145 6 1
151 6 1
154 6 1
174 6 1
188 6 1
194 6 1
208 6 1
211 6 1
245 6 1
249 6 1
255 6 1
259 6 1
262 6 1
266 6 1
271 6 1
272 6 1
284 6 1
301 6 1
302 6 1
314 6 1
315 6 1
317 6 1
340 6 1
351 6 1
368 6 1
370 6 1
372 6 1
382 6 1
384 6 1
399 6 1
400 6 1
402 6 1
405 6 1
414 6 1
422 6 1
423 6 1
424 6 1
426 6 1
427 6 1
452 6 1
454 6 1
458 6 1
472 6 1
473 6 1
483 6 1
484 6 1
490 6 1
492 6 1
510 6 1
518 6 1
524 6 1
543 6 1
557 6 1
558 6 1
562 6 1
567 6 1
569 6 1
570 6 1
574 6 1
582 6 1
585 6 1
590 6 1
611 6 1
612 6 1
626 6 1
636 6 1
639 6 1
651 6 1
652 6 1
664 6 1
704 6 1
705 6 1
707 6 1
717 6 1
720 6 1
721 6 1
723 6 1
725 6 1
743 6 1
749 6 1
757 6 1
764 6 1
765 6 1
769 6 1
770 6 1
787 6 1
788 6 1
791 6 1
793 6 1
798 6 1
803 6 1
804 6 1
805 6 1
808 6 1
827 6 1
830 6 1
836 6 1
838 6 1
848 6 1
851 6 1
864 6 1
23 7 1
41 7 1
46 7 1
53 7 1
63 7 1
67 7 1
83 7 1
87 7 1
116 7 1
119 7 1
121 7 1
122 7 1
123 7 1
125 7 1
126 7 1
151 7 1
153 7 1
158 7 1
159 7 1
162 7 1
164 7 1
166 7 1
168 7 1
177 7 1
181 7 1
227 7 1
228 7 1
229 7 1
262 7 1
272 7 1
281 7 1
283 7 1
298 7 1
299 7 1
303 7 1
318 7 1
320 7 1
321 7 1
333 7 1
340 7 1
348 7 1
349 7 1
351 7 1
368 7 1
371 7 1
379 7 1
385 7 1
394 7 1
396 7 1
397 7 1
398 7 1
400 7 1
413 7 1
446 7 1
463 7 1
468 7 1
490 7 1
492 7 1
495 7 1
499 7 1
500 7 1
501 7 1
508 7 1
514 7 1
517 7 1
519 7 1
521 7 1
531 7 1
534 7 1
565 7 1
567 7 1
570 7 1
572 7 1
574 7 1
575 7 1
577 7 1
582 7 1
583 7 1
586 7 1
593 7 1
594 7 1
602 7 1
610 7 1
612 7 1
614 7 1
621 7 1
631 7 1
635 7 1
636 7 1
640 7 1
659 7 1
663 7 1
670 7 1
672 7 1
679 7 1
697 7 1
699 7 1
711 7 1
717 7 1
720 7 1
721 7 1
723 7 1
732 7 1
733 7 1
759 7 1
787 7 1
791 7 1
792 7 1
817 7 1
824 7 1
825 7 1
827 7 1
829 7 1
830 7 1
836 7 1
838 7 1
843 7 1
853 7 1
855 7 1
856 7 1
858 7 1
860 7 1
881 7 1
882 7 1
5 8 1
9 8 1
10 8 1
18 8 1
19 8 1
22 8 1
23 8 1
25 8 1
59 8 1
61 8 1
63 8 1
69 8 1
72 8 1
74 8 1
78 8 1
84 8 1
104 8 1
119 8 1
120 8 1
121 8 1
122 8 1
124 8 1
128 8 1
132 8 1
135 8 1
157 8 1
185 8 1
191 8 1
194 8 1
201 8 1
211 8 1
224 8 1
247 8 1
255 8 1
256 8 1
257 8 1
269 8 1
275 8 1
290 8 1
305 8 1
316 8 1
342 8 1
350 8 1
368 8 1
386 8 1
391 8 1
398 8 1
408 8 1
415 8 1
417 8 1
426 8 1
447 8 1
456 8 1
473 8 1
479 8 1
485 8 1
490 8 1
494 8 1
502 8 1
503 8 1
504 8 1
511 8 1
523 8 1
527 8 1
533 8 1
551 8 1
557 8 1
562 8 1
604 8 1
618 8 1
626 8 1
627 8 1
639 8 1
640 8 1
641 8 1
643 8 1
647 8 1
649 8 1
651 8 1
665 8 1
670 8 1
673 8 1
675 8 1
690 8 1
692 8 1
695 8 1
700 8 1
703 8 1
705 8 1
706 8 1
707 8 1
716 8 1
719 8 1
725 8 1
727 8 1
731 8 1
750 8 1
757 8 1
761 8 1
774 8 1
787 8 1
793 8 1
805 8 1
807 8 1
809 8 1
815 8 1
839 8 1
843 8 1
847 8 1
850 8 1
